1409	1702	1
1409	1722	2
1409	1744	1
1409	1826	1
1449	1629	1
1449	1642	1
1449	1685	1
1449	1712	2
1449	1718	1
1449	1722	1
1495	1505	1
1495	1629	1
1495	1640	2
1495	1642	4
1495	1650	2
1495	1702	1
1495	1712	1
1495	1718	1
1495	1734	2
1505	1540	4
1505	1598	3
1505	1606	3
1505	1629	3
1505	1640	1
1505	1642	11
1505	1650	3
1505	1702	1
1505	1712	2
1505	1718	1
1505	1744	2
1526	2559	7
1540	1598	3
1540	1606	4
1540	1629	2
1540	1640	4
1540	1642	7
1540	1650	2
1540	1685	1
1540	1712	3
1540	1744	2
1598	1606	1
1598	1629	4
1598	1640	8
1598	1642	6
1598	1650	1
1598	1734	1
1598	1744	1
1606	1629	3
1606	1640	1
1606	1642	2
1606	1685	1
1606	1702	1
1606	1712	2
1606	1718	1
1606	1722	3
1606	1734	1
1629	1640	5
1629	1642	6
1629	1650	4
1629	1696	1
1629	1718	1
1629	1722	1
1629	1734	3
1629	1744	1
1640	1642	14
1640	1650	6
1640	1685	1
1640	1696	2
1640	1718	1
1640	1722	1
1640	1734	1
1640	1744	4
1642	1650	4
1642	1685	2
1642	1702	1
1642	1712	8
1642	1718	4
1642	1722	1
1642	1734	2
1642	1744	3
1650	1685	2
1650	1696	1
1650	1702	1
1650	1722	1
1650	1734	1
1650	1744	2
1685	1712	1
1685	1718	1
1685	1722	6
1685	1744	1
1696	1702	1
1696	1734	2
1702	1712	1
1702	1718	1
1702	1734	1
1702	1826	1
1712	1718	2
1712	1722	2
1712	1734	8
1718	1722	1
1718	1744	3
1722	1744	2
2474	2559	1
