Year	Link
2016	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84981501196&partnerID=40&md5=17a7e80ed26a7972943e5f7ff32b355e
2016	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953350016&partnerID=40&md5=acb3d2ed9a6e09c95f8ea36c3c3a3afa
2016	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84985953092&partnerID=40&md5=342cb6cf8db9f4dfcada708496c67a1c
2016	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978204067&partnerID=40&md5=34d8f1e5a09a9faba1feb6f53f15e75d
2016	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978424178&partnerID=40&md5=793fa54c41ba31e702647e270157ead1
2016	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976906537&partnerID=40&md5=17d431fb4f97d370b4e6dc9e26f0f4a1
2016	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978429658&partnerID=40&md5=cbb527241cb67be7c55cbaff6599befb
2016	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995550673&partnerID=40&md5=4c7894d64a5a447d4ffbabb816433aa5
2016	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976402537&partnerID=40&md5=e3539aa8723851da528d75a40d9348dd
2016	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992364759&partnerID=40&md5=e848aedf03f3f8ac332b85628ec3da83
2016	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994568483&partnerID=40&md5=7084a17c4009eec66a2a47cb3aec4427
2016	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949198542&partnerID=40&md5=5af34adc332b4246102a9b23b57741cd
2016	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979620079&partnerID=40&md5=ae842c8f71387408d219c19a6e14249e
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920169510&partnerID=40&md5=190dc8aa8f17bbf552ce14244d7e54a9
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951856906&partnerID=40&md5=fef3607c67fca36a9a1166c53ac8da7f
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939535868&partnerID=40&md5=ac493b140ec32171879ec3994c2a272e
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960465254&partnerID=40&md5=5fe09431832588e2bd4876c5d1a31cec
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941061686&partnerID=40&md5=87d6780badde378672c6f0d655a72599
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925707964&partnerID=40&md5=cd791b2a773887b03d52ea22817fcf83
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941283807&partnerID=40&md5=fd2f7265a95ea4ed36c1d98951858648
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946563494&partnerID=40&md5=2ab285430d11a3ff467df5bf02bef772
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84956789526&partnerID=40&md5=a07cd181dc21a059669e6ba6093bbddc
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995755407&partnerID=40&md5=98af5b7b7e86f965b5039913b30b1049
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929582555&partnerID=40&md5=1b06fcf3223c9df52680cb9735f5c0bb
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954305975&partnerID=40&md5=979e1017b1c42bb298ad6a3236591938
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941170354&partnerID=40&md5=dac93c4f4c6bc0194f07944dd0769d16
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955170921&partnerID=40&md5=0f921b9dd830ca4537713842d89ac2f1
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938569181&partnerID=40&md5=36ee35026b4ccf33e2522c2e5ceccd98
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938059213&partnerID=40&md5=ab2bc4569352e5e1c0ea688ae3c98c60
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937828100&partnerID=40&md5=8533e49bee68c8d27e03e9bd8bdf2db3
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937510436&partnerID=40&md5=27e1b068a934553e418c7b331816ebcc
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937116207&partnerID=40&md5=319cc7d9e26a1181fd758682af8efc78
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84931031051&partnerID=40&md5=30a72b2c887b47e735c7989bdd2f6131
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939971051&partnerID=40&md5=eaf74e614e6c491a61f0c8a747994ecc
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925340714&partnerID=40&md5=b05548783051bfbe949133850897ff83
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963594613&partnerID=40&md5=1cf9874aa4091e05f4bcd10cabb47693
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920189724&partnerID=40&md5=0d8835a00f79c78cea52f13180dac6f1
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948447379&partnerID=40&md5=1a90d713db4fde68d02da90413d4e465
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84935139870&partnerID=40&md5=afbe01cb982b08ae582534941664a5a1
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84965147247&partnerID=40&md5=b07f388a4ffdd6ad48b1d6546f891a54
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946067358&partnerID=40&md5=45680d11c67aec130af6ad85b269d885
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944524446&partnerID=40&md5=710f23c02d715dbb3538b38532144345
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939499206&partnerID=40&md5=e3b034b3354a8af8acabc189dda3be1b
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939545496&partnerID=40&md5=57d63ab39323aaffc6f38e01da4a1147
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926387585&partnerID=40&md5=347ec641608b4fb4a723a03604a03286
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907783083&partnerID=40&md5=0bae1b585b7ed1cdf60be2f6f0b2d5aa
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921966538&partnerID=40&md5=cb252413f7078340d0ef4fe415dbbb77
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944874118&partnerID=40&md5=ab05651c676fa75a02a43086647cda67
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958983941&partnerID=40&md5=ca3b65f1a7eeedb701c87d63489ddf2e
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922684275&partnerID=40&md5=c5871778dccce209e5006645d1fc7155
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938236112&partnerID=40&md5=ae1ea0c7b082109dab325c4ffb30b135
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84912558988&partnerID=40&md5=a344559702d00aed22aa1a231de62c40
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944519930&partnerID=40&md5=feddf114f20f6be3a47e1018256ba22d
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947041776&partnerID=40&md5=f993f594c8b33efc21799475ac4bbc14
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940544036&partnerID=40&md5=4bb36bf79aa18b9a27756fc7ee145150
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940514818&partnerID=40&md5=0d9d8d403f89b42bd290ecc36eedeea9
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945537843&partnerID=40&md5=669a10d9ec56221d4700898882512c3f
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940051202&partnerID=40&md5=b68022c3fd1fb2a49f81bb19b435bb54
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922422529&partnerID=40&md5=1b19e721c83d2d08d00394f45af70536
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948461462&partnerID=40&md5=19f7febb908f323494762ced324de0a0
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948451855&partnerID=40&md5=e008b75ec6a206edd5a4352d78142df3
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947571814&partnerID=40&md5=77f613bdabc4325f269af6299d3fcd46
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937636330&partnerID=40&md5=dd9043c70902218556417e36775cce54
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84935053870&partnerID=40&md5=464bb12f8fc8f4029d8742e2c6c18a38
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938930709&partnerID=40&md5=42862c36e62302c3aa6f04c03ba640fc
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923320918&partnerID=40&md5=2eb463c9f5d80165e27101dc77fea271
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958559452&partnerID=40&md5=7327e384a297478e6acab0393a1bdc1b
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946059614&partnerID=40&md5=3182de082612c84b2a977b7f162590d6
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942015585&partnerID=40&md5=41b8eb01a61bd91507e5802911829d64
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923841945&partnerID=40&md5=24537ccf579f769499a28ad88734cee3
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84932600124&partnerID=40&md5=96ff82b9a39766cfe9c3a41e1bd59254
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923511359&partnerID=40&md5=9553bad84a1a994771c627be50d5f9a4
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922990374&partnerID=40&md5=acd1b151587e3295589cdbd09fd5cff0
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937677686&partnerID=40&md5=f353e43abb1113289f4cf9f25cef3371
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907663311&partnerID=40&md5=ee303e0fb622797ae8a2e877404852d2
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922433050&partnerID=40&md5=4273b7b1f0f5a4f7d5916828cf3bc5de
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907954728&partnerID=40&md5=7de6011eb7a0d3f79c4d661a71b6b65f
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942363035&partnerID=40&md5=53b1ba1f7e464fbc6372032fe1e892e1
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84910594225&partnerID=40&md5=f89f50b6bb6667f9433675dcb7b7868a
2015	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942364143&partnerID=40&md5=5ab0880789dd936a41e867a5a3892b69
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908424259&partnerID=40&md5=7dc8307958559899c886f2b85be91159
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922465409&partnerID=40&md5=c3a70f76df23d0259bd74a370c7ed6a4
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905983125&partnerID=40&md5=93006c7ce2b5241a28b16df166aabba8
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84927511422&partnerID=40&md5=ab9c52996b034d7ca099948a562b58b2
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904658611&partnerID=40&md5=8ef413e4f576335dc786060f0f3f7a38
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953249929&partnerID=40&md5=b147f66516b395715a81f0de15c5d4ce
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894435128&partnerID=40&md5=1e0696b725ac74314bb0edeb985fa86c
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930334579&partnerID=40&md5=936efa738089a3f0650739682d4fd52f
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901084295&partnerID=40&md5=bd4ef4e13e3fc32b9b5e08bf2f35703d
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949928262&partnerID=40&md5=3eb2fdcc6b77dac21037467b3cbe06e4
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983146809&partnerID=40&md5=339287e5ea739c7aa5aa8e12587ad970
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899809681&partnerID=40&md5=477654572ad55573627eba4d1a41acd4
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890960177&partnerID=40&md5=cc8a5611a70089d6b742d862248e8370
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890863739&partnerID=40&md5=3c2ae80ae1a16f2eeb345cbd14f0c580
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888120151&partnerID=40&md5=0a243a58f5b2c51f51a2bfa2d2f82add
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894457576&partnerID=40&md5=e39e4cfbca4a304a6b67108bd1468e14
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894453004&partnerID=40&md5=c0a3e55b05c268f6999b58b25fab7294
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988273448&partnerID=40&md5=fb730d1945af9d6d3be7d3e9f0dcafff
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893382552&partnerID=40&md5=aa0ab80d5d55f709c1d192f614402edd
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894262363&partnerID=40&md5=0cccdb9ce40b46bb7d468c00be74eb87
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893668815&partnerID=40&md5=3fdcdbb67cc960a9da4e6898f48539b7
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908179647&partnerID=40&md5=7bfc5d1de5c2ac09db15d876107fbcc7
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911449269&partnerID=40&md5=7f33153b059eac3296b2056f119d27bd
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904788790&partnerID=40&md5=363b55ec9ffb2d3d552b0e530b051710
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930149546&partnerID=40&md5=ed7fd79a034f58ce88f573928880e50d
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908258559&partnerID=40&md5=72c8752241bf8af4fc895451a31df954
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84895416415&partnerID=40&md5=306b837159288d3b28b87cf812210892
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929148011&partnerID=40&md5=c9a503ec78faef65c04fec2bdbbad74a
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84910119475&partnerID=40&md5=95133754d8d63f5cc27059d750d3b385
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911408081&partnerID=40&md5=c0717e6021c1c8634ae7b4939e0a67d1
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84900505883&partnerID=40&md5=39da4d0c00f4cf4331a6c8f9efdadb71
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928939431&partnerID=40&md5=2bc54aa327df19135adbcd0bd35e6958
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903890546&partnerID=40&md5=a5b78ce7f1908f2cf581b35a9f6c6b47
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904355042&partnerID=40&md5=60cbce3186d16087441890d506cdebbd
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911014861&partnerID=40&md5=66edaafcc72d819c3fb7bf8cf184889c
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904789799&partnerID=40&md5=47eccf22a63d7b090b8934f9fd5476a3
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903146969&partnerID=40&md5=1dd601ba14d1e0def99e11741f968875
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958550027&partnerID=40&md5=f1481c031cc845ecc797fbc01d7f6612
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84895107835&partnerID=40&md5=a386a07cae4003338d8976360f47fd59
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930989213&partnerID=40&md5=a4ddcef7af4c839579340864b669c768
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925484561&partnerID=40&md5=fc0f858e581ed542092ab9180f8361b1
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898795502&partnerID=40&md5=f662f6a5cabe3a1175d9944118e6fd9e
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904764030&partnerID=40&md5=17a3c1ca7287cf4779af07a39fdf8f29
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902160375&partnerID=40&md5=b85f31ee5e57609c11df3c1081bf78c2
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904644707&partnerID=40&md5=0ac9e74c4283664d8b606e60bbc30a4d
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901496137&partnerID=40&md5=05ea21d767f9df826d3364421b80332a
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906725087&partnerID=40&md5=1d0889b2a2f9fc5d7991cea8a4382632
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911867801&partnerID=40&md5=b6b3b74398984b65237b47e689df335d
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902539052&partnerID=40&md5=9fe1b303dc14d30acdb57e17467c31cc
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893424569&partnerID=40&md5=44cc5905f5cc51070efe3b6b26a76652
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891489294&partnerID=40&md5=23fdd91ebb2490e57855aba2dfbf520d
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994092365&partnerID=40&md5=97e4859b21a1690dcd47809af6682fea
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902491107&partnerID=40&md5=e7b42a1ea5462b2a04984c8988201c50
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923858526&partnerID=40&md5=b19393a1791a13ebfc66297b9e0ea756
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897963193&partnerID=40&md5=d4445d8820b7c5737dfc391208bc385c
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897020973&partnerID=40&md5=f12d6eb8b815678392c7ea4d1e1ad2e8
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904012559&partnerID=40&md5=d239e954a8d4603116f7f6e0de886ff9
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920628526&partnerID=40&md5=a0bc47286c63505d9853ecf297ca7f7a
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920733214&partnerID=40&md5=62c80873bf0e038fd081e76c430b7b9e
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901686691&partnerID=40&md5=0d4ccb6dc16b9ba5af6b6193245a6114
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84900325357&partnerID=40&md5=255e7c79f025dfd7103027ac049150a3
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911917201&partnerID=40&md5=d9b4ce5241bb02504183d082818dc5f6
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911892376&partnerID=40&md5=ed3ec4ba6e03f97d452a36393db9ebe3
2014	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902535735&partnerID=40&md5=2c23231d6d6b5d29e242aece9f8f11b7
2013	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890820243&partnerID=40&md5=5fc7e8e6ad053c33ff33266787bae990
2013	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890034750&partnerID=40&md5=6778131dcb8a3073df18b73e493aa24d
2013	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888421661&partnerID=40&md5=7eab8d1449e1190e27dfedb8075a36a2
2013	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888326915&partnerID=40&md5=b99f0c2b9940fa4a01b4a385529c6935
2013	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889084767&partnerID=40&md5=41ccb3245657473787b1bd8a72fe30f0
2013	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894681535&partnerID=40&md5=669e5aa3cec1a746fa45f6f285d0b79c
2013	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898333195&partnerID=40&md5=2555ff9ec7a0baf09761198b2a2e0dde
2013	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885419715&partnerID=40&md5=c08afec64fa5e915b301e34440ca0018
2013	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886584847&partnerID=40&md5=5002872d1be916aa3032d52cc2fa3d19
