"X","Populacao","Nascimentos","Mortes","TaxaNascimento","TaxaMorte","Replicacao"
64,10170.7484134845,150.425190787651,115.956432466757,0.0147899824744673,0.0114009734340711,64
65,8414.030782773,234.819084133021,522.918861783034,0.0279080372054013,0.0621484369719285,65
66,19753.4699097532,3936.59423951788,1153.52965751452,0.199286214396905,0.0583963051952189,66
67,15443.9339229673,1958.50901407233,586.424332038265,0.12681412804802,0.0379711759298691,67
68,9940.18529113748,820.082905001109,832.006420157245,0.0825017724500853,0.0837012988982256,68
69,10406.1275027055,2042.50026145752,1959.48211477197,0.196278611897316,0.188300798184774,69
70,17707.3448316871,3014.92755883222,932.4219070161,0.170264237099909,0.052657352972962,70
71,12538.139853413,1844.77897017592,1271.11496554612,0.147133385952283,0.10137986817878,71
72,5343.77329317514,253.324208251421,902.509480899337,0.0474054931512452,0.168889926908386,72
73,14238.7917531037,2115.06133703951,1090.71350770725,0.148542191901815,0.0766015492479899,73
74,11964.9974528825,1907.1914838142,1474.01237331302,0.159397567055456,0.12319370556639,74
75,9557.69058775028,919.422773901741,1005.7034711016,0.0961971687051817,0.105224526978366,75
76,13242.5633883281,1579.36179284167,824.980376325987,0.119264053833694,0.062297634690057,76
77,15178.9822721677,2112.36297600785,818.636701523652,0.139163676334289,0.0539322522976203,77
78,9128.29556950485,980.310810206757,1146.06501990954,0.10739253596057,0.125550822843448,78
79,5367.38407842066,158.232652755817,805.840181473795,0.0294804043168784,0.150136485427537,79
80,12588.940980695,2067.7840947759,1481.3799699568,0.164254014531232,0.1176731205769,80
81,4179.97252403422,85.4529510671901,783.775223582019,0.0204434241076582,0.187507266872074,81
82,9398.06951097894,228.590299783225,344.916771368988,0.0243231122642988,0.0367008108384442,82
83,4805.39669382046,272.531945152187,951.665683734554,0.0567137246967875,0.198041024367115,83
84,14319.8147289553,1385.65573700835,338.639133331454,0.0967649207225069,0.0236482901309268,84
85,11166.4665971614,2105.84489701524,1858.08105399064,0.188586503948399,0.166398299571592,85
86,8979.61255925686,196.346505239095,388.602229255596,0.0218658103502123,0.0432760574792279,86
87,5076.940750511,226.950641905287,892.447099766095,0.0447022435474442,0.17578442286849,87
88,18145.4241250247,3152.83568547643,924.78788781772,0.173753760934598,0.050965349800908,88
89,6321.72724430468,396.208924454122,962.934299148486,0.0626741567838238,0.152321392862371,89
90,10884.2396842691,1070.18689562773,884.957314745829,0.0983244513784884,0.0813063053016784,90
91,14158.6424135099,2039.57042243927,1037.54355620507,0.144051270091627,0.0732798757044016,91
92,6636.16524964414,226.331741389098,759.557544161171,0.0341058025041246,0.114457298091229,92
93,9803.28543922355,1854.02050173245,1892.9352153195,0.189122362418869,0.193091920770332,93
94,10784.1614527432,767.763000875518,604.320160981143,0.071193574413727,0.056037751625781,94
95,5545.12380192525,114.021504278235,749.068574783919,0.0205624812630238,0.135085996551393,95
96,7317.5461896421,866.50507183699,1316.51007184876,0.118414704790455,0.179911412614281,96
97,5789.70907038328,217.215661601313,833.053270709366,0.0375175434483332,0.14388516945882,97
98,6532.07736792653,643.97576231587,1188.64597324216,0.0985866709843162,0.181970590103325,98
99,14711.7021016328,2794.17391077342,1636.04806557513,0.189928663010604,0.111207258974714,99
100,12163.941770078,713.53907503098,232.279672659527,0.0586601850385545,0.0190957567086443,100
101,8593.42615184155,590.550145642838,849.116759951828,0.0687211521002348,0.0988100374575122,101
102,9543.91953416677,574.053620671954,662.949607042791,0.0601486232796568,0.0694630339945201,102
103,12547.699190618,1830.33558580683,1254.2777832419,0.14587021556712,0.0999607787999674,103
104,10521.1113208724,1420.76702259293,1313.60320796526,0.135039634052187,0.124854035652988,104
105,9485.80691295035,1536.43283823312,1636.31712279294,0.161971759738808,0.172501626673318,105
106,12213.4054527807,1772.63017249719,1279.30279539984,0.14513807630071,0.104745789398858,106
107,12882.8320776321,1431.46493900726,770.456982459665,0.111114150241285,0.0598049386824947,107
108,6786.48800452299,618.521386075492,1134.61206433131,0.0911401280991384,0.167186925487104,108
109,10456.3925841841,1291.57855982743,1198.03951538753,0.123520473186998,0.11457484077249,109
110,12085.956288582,1511.28939846075,1048.9648944288,0.12504508227359,0.0867920476776664,110
111,7507.81158954343,386.207806594096,810.507103620795,0.0514407962943544,0.10795517361539,111
112,8532.53529826314,1317.03837196961,1585.72095930063,0.154354869441642,0.185844055004779,112
113,8122.1227982768,1115.26081786215,1449.64113791413,0.137311494243692,0.178480573849694,113
114,13183.3179373138,2193.9114375968,1455.06158562259,0.166415726907959,0.110371424897842,114
115,17380.7618639704,3165.22810439719,1189.58285341891,0.182111010390089,0.0684425034258631,115
116,12221.373842984,2067.19991920129,1571.92423310462,0.169146279768541,0.128620910652122,116
117,4783.59751268744,235.698387384115,915.792937862051,0.0492722029307392,0.19144439627981,117
118,7810.29661003979,326.552535052801,707.871824662213,0.041810516470403,0.0906331551803392,118
119,11520.2783474576,1002.31225044798,673.915395491176,0.0870041695363354,0.0584981868636794,119
120,9642.15729844328,1807.85364970995,1877.99824079903,0.187494726932305,0.194769508800923,120
121,14685.8634111501,2913.04073718141,1762.31490269311,0.198356790855736,0.120000768994971,121
122,15753.6827008046,1905.54705804313,440.532255890013,0.120958831927332,0.0279637634105398,122
123,5629.08105258457,181.991393531083,810.692373500789,0.032330569027341,0.144018600181385,123
124,12288.1874468657,2011.58247724404,1499.92473342586,0.163700503914198,0.122062325295049,124
125,5539.27993536095,269.903138430013,905.38215722549,0.048725311155885,0.163447626368515,125
126,5044.87351637908,71.2206429090419,738.485901130218,0.0141174288468901,0.146383432356152,126
127,8274.95524089558,866.589004028654,1177.01590880286,0.104724313159531,0.142238341421587,127
128,5914.41749730603,430.841022060954,1036.05040367962,0.0728458926440682,0.175173701239645,128
129,12853.725829251,1488.6852514748,835.133880927441,0.115817411328864,0.0649721249714959,129
130,8524.8128480029,549.656931376074,819.615760801908,0.0644773018688429,0.096144721932977,130
131,7702.82612530298,332.265797267694,729.148134898524,0.0431355702261324,0.0946598200501176,131
132,6114.3918469995,245.559891346727,832.584978543081,0.0401609673523344,0.136168076789461,132
133,12547.1865792771,1525.42817459808,949.498779012574,0.121575316104526,0.0756742376478855,133
134,9593.94460894731,1351.92442198991,1431.29927920105,0.140914345151535,0.149187778076832,134
135,13602.1639935008,2129.02469629341,1279.09363309604,0.156521028368035,0.0940360396850971,135
136,7101.03701074624,659.760489428839,1137.73212097505,0.0929104422960197,0.160220559230051,136
137,9129.60100760618,1450.09791107919,1615.61708778455,0.158834751909866,0.176964698286215,137
138,8663.72988408143,435.371521408633,682.1421226322,0.0502522039853269,0.0787353866936173,138
139,12332.3669985692,2126.45413427089,1603.91915169504,0.172428710118472,0.130057688996859,139
140,8912.2414182,145.334273046855,349.422419145815,0.0163072639336344,0.0392070190594532,140
141,4312.23692952733,104.1014955043,799.859180061139,0.0241409498609602,0.185485907461215,141
142,6358.2387486414,431.2572626487,994.258689315284,0.0678265286500682,0.156373286474613,142
143,9183.96175647329,1306.86155622799,1462.55747691198,0.14229823586829,0.159251259499323,143
144,16012.2765202656,2940.32591258584,1396.65335368534,0.183629473851796,0.087223909224756,144
145,11487.419417574,1624.88163010769,1304.07643944689,0.14144879463719,0.113522140355723,145
146,11563.7827793655,2207.61287415736,1869.13267412754,0.190907501141983,0.16163678527954,146
147,5185.62543202877,131.883797624521,791.076967690408,0.0254325730527984,0.152551891388907,147
148,12115.7584354989,875.426642991444,405.879452602352,0.0722552077653236,0.0335001275209594,148
149,10811.0842946926,2014.87028622985,1845.58659242113,0.186370786806184,0.170712441242102,149
150,8684.91710704006,656.551329458567,899.74269938602,0.0755967295216164,0.103598305924726,150
151,7868.25775418871,790.265580275487,1163.059381061,0.100437174907594,0.147816634558246,151
152,20824.7868922439,3713.04600436642,542.953557839676,0.178299351805099,0.026072466462641,152
153,12401.9842175307,963.830866713024,424.083641710326,0.0777158598017413,0.0341948219149373,153
154,19620.355685656,3096.24571636071,360.32803701113,0.157807828051981,0.0183650104403845,154
155,15240.2448433579,2128.91267598287,817.161918438302,0.139690188567457,0.0536186870248639,155
156,6048.95185946201,188.91458147674,782.043111615892,0.031230961307988,0.12928572251614,156
157,14184.6731372012,1672.6354124601,663.370500199864,0.117918502335693,0.0467667103628977,157
158,7167.20690252341,90.7048420438486,560.276428480221,0.012655535591126,0.0781722135415068,158
159,11050.1828700396,1140.17912332518,918.375061673826,0.103181923478981,0.0831094899039017,159
160,13139.7301806154,1133.59204370897,406.130560132554,0.0862720944895293,0.0309085920753307,160
161,11690.1022789252,1039.34071013099,671.375895797947,0.0889077516459976,0.0574311395896249,161
162,7136.57043749715,729.933463151613,1203.41047200153,0.102280706054042,0.168625880251743,162
163,4566.8002103161,187.774007860829,876.305292698861,0.041117193486297,0.191886058584158,163
164,6615.67243499568,308.07638169855,843.58276861946,0.0465676595577621,0.127512777712068,164
165,9778.16388729537,818.201689657933,862.023947316988,0.0836764140066225,0.0881580588393495,165
166,9016.69098376974,1446.4380767381,1632.13471941654,0.160417838355748,0.181012604552426,166
167,11025.1963978581,1097.03764317224,880.776287668809,0.0995027756045572,0.0798875825776602,167
168,12526.0482396721,1636.45353200646,1065.81509494258,0.130644038781803,0.0850878964019124,168
169,10222.7481304227,1549.23082973753,1504.13902870086,0.151547393124853,0.14713646560699,169
170,9814.02988448531,1518.65786226116,1555.46931020869,0.154743553885235,0.158494454216782,170
171,20657.1459018157,3970.71351935298,862.060549822875,0.192219851581915,0.0417318323605927,171
172,8850.24120969325,100.682961019804,315.562380125593,0.0113762957002269,0.0356557943053544,172
173,11597.4355323486,1326.53126995703,980.226054074186,0.114381430813472,0.0845209314886946,173
174,4731.15157024965,64.0159891713757,746.338789758309,0.0135307415585499,0.157749921700126,174
175,11076.4935289769,614.679504356317,387.025424804,0.0554940516823553,0.0349411502648843,175
176,10308.0018152093,632.604009005359,569.969633216223,0.0613701879710541,0.0552939011298236,176
177,12989.4355017754,852.518925494468,164.074295503752,0.06563171474064,0.0126313645794173,177
178,16733.6994719379,2866.81326426767,1098.65390785218,0.171319753236591,0.0656551714517525,178
179,8711.62967709428,468.281038060497,706.943784492093,0.0537535519090947,0.0811494302094681,179
180,10029.6120892813,1964.55048339648,1958.61842846287,0.195875021477253,0.195283567402978,180
181,17928.7034973686,2401.65665164772,245.921544409969,0.133955957941979,0.0137166384867742,181
182,4080.51012823313,91.560081196774,791.256291904358,0.0224383908676682,0.193911120678182,182
183,7547.49359814026,822.166505516995,1240.97388160264,0.108932388590509,0.164421985320852,183
184,11809.5826376456,1551.60241931609,1155.46858662293,0.131385034249222,0.0978416106712888,184
185,12410.0961297339,2245.62617765902,1703.86763126614,0.180951553814206,0.137296892260469,185
186,13650.6532063859,1074.77832613588,211.797000475036,0.0787345711510046,0.0155155212921207,186
187,13811.657016595,1272.08583378755,365.492655739195,0.0921023329973454,0.0264626217766665,187
188,8818.81227067439,800.215990941194,1020.52967004567,0.0907396559060668,0.115721895275998,188
189,9596.27757131244,558.922408413416,637.851842778831,0.0582436683661887,0.0664686737163225,189
190,13163.6204975949,2142.41157636564,1408.71220497771,0.162752456799941,0.107015558921278,190
191,15823.6751861742,1852.69837281288,366.489472217054,0.117083948641189,0.0231608313432313,191
192,13306.6820246173,2632.97298753162,1861.71490205998,0.197868483117025,0.139908273047768,192
193,7065.59935046531,201.779901543708,684.196393639717,0.0285580729298526,0.0968348698677146,193
194,13161.5828880806,1127.66859001507,394.501631903833,0.0856787971176556,0.0299737224054639,194
195,15669.0648491828,2399.18800945976,959.700319697492,0.153116221839166,0.0612480916337227,195
196,20244.3657754843,3558.62656807404,599.878440052435,0.17578355417701,0.0296318712428561,196
197,8038.03790448612,620.417074760547,967.712429988683,0.0771851392258657,0.120391623115959,197
198,5741.3440164321,397.865273511744,1017.67478501085,0.069298281442991,0.177253754887043,198
199,12097.5468843517,1551.33042672654,1086.19884479655,0.12823512415837,0.0897867026414722,199
200,18075.7819702146,2592.15271707235,387.408482253672,0.14340473465235,0.0214324604541063,200
