"";"Tempo";"Populacao";"Nascimentos";"Mortes";"TaxaNascimento";"TaxaMorte";"Replicacao"
"534";2017,5;10051,7681568419;506,303457044444;485,531964282768;0,0503695916125784;0,0483031399756554;49
"535";2018;10062,1539032227;506,826582848239;486,033628443953;0,0503695916125784;0,0483031399756554;49
"536";2018,5;10072,5503804248;507,35024915912;486,535810937502;0,0503695916125784;0,0483031399756554;49
"537";2019;10082,9575995357;507,874456535554;487,038512298969;0,0503695916125784;0,0483031399756554;49
"538";2019,5;10093,3755716539;508,399205536584;487,541733064461;0,0503695916125784;0,0483031399756554;49
"539";2020;10103,80430789;508,92449672183;488,045473770641;0,0503695916125784;0,0483031399756554;49
"540";2015;10000;1690,89554555703;1902,74746653845;0,169089554555703;0,190274746653845;50
"541";2015,5;9894,07403950929;1672,98457208177;1882,59243124202;0,169089554555703;0,190274746653845;50
"542";2016;9789,27010992916;1655,26332231338;1862,65089009283;0,169089554555703;0,190274746653845;50
"543";2016,5;9685,57632603944;1637,72978658527;1842,92058163363;0,169089554555703;0,190274746653845;50
"544";2017;9582,98092851525;1620,38197651844;1823,39926836187;0,169089554555703;0,190274746653845;50
"545";2017,5;9481,47228259354;1603,21792479598;1804,08473647594;0,169089554555703;0,190274746653845;50
"546";2018;9381,03887675356;1586,23568493999;1784,97479562415;0,169089554555703;0,190274746653845;50
"547";2018,5;9281,66932141147;1569,4333310908;1766,06727865633;0,169089554555703;0,190274746653845;50
"548";2019;9183,3523476287;1552,8089577886;1747,36004137804;0,169089554555703;0,190274746653845;50
"549";2019,5;9086,07680583398;1536,36067975737;1728,85096230744;0,169089554555703;0,190274746653845;50
"550";2020;8989,83166455894;1520,08663169102;1710,53794243467;0,169089554555703;0,190274746653845;50
"551";2015;10000;226,446881609852;1447,03711976041;0,0226446881609852;0,144703711976041;51
"552";2015,5;9389,70488092472;212,626938952221;1358,72515062936;0,0226446881609852;0,144703711976041;51
"553";2016;8816,65577508615;199,650420649576;1275,80281786997;0,0226446881609852;0,144703711976041;51
"554";2016,5;8278,57957647596;187,465852925199;1197,94119460511;0,0226446881609852;0,144703711976041;51
"555";2017;7773,341905636;176,024903421846;1124,83142820444;0,0226446881609852;0,144703711976041;51
"556";2017,5;7298,9386432447;165,282189482441;1056,18351516288;0,0226446881609852;0,144703711976041;51
"557";2018;6853,48798040448;155,19509813132;991,72515074771;0,0226446881609852;0,144703711976041;51
"558";2018,5;6435,22295409629;145,723617041925;931,200648851158;0,0226446881609852;0,144703711976041;51
"559";2019;6042,48443819167;136,830175820457;874,369927763798;0,0226446881609852;0,144703711976041;51
"560";2019,5;5673,71456222;128,479496975913;821,007557845753;0,0226446881609852;0,144703711976041;51
"561";2020;5327,45053178508;120,638455985348;770,901867318035;0,0226446881609852;0,144703711976041;51
"562";2015;10000;1828,76373131643;1294,66069985623;0,182876373131643;0,129466069985623;52
"563";2015,5;10267,0515157301;1877,60114395246;1329,23481008151;0,182876373131643;0,129466069985623;52
"564";2016;10541,2346826656;1927,74276709537;1364,73222716086;0,182876373131643;0,129466069985623;52
"565";2016,5;10822,7399526328;1979,22342988442;1401,17760814376;0,182876373131643;0,129466069985623;52
"566";2017;11111,7628635032;2032,07889157634;1438,59626854995;0,182876373131643;0,129466069985623;52
"567";2017,5;11408,5041750163;2086,3458663842;1477,01419995394;0,182876373131643;0,129466069985623;52
"568";2018;11713,1700082315;2142,06204897971;1516,4580880392;0,182876373131643;0,129466069985623;52
"569";2018,5;12025,9719887017;2199,2661406765;1556,95533113441;0,182876373131643;0,129466069985623;52
"570";2019;12347,1273934728;2257,99787631266;1598,53405924476;0,182876373131643;0,129466069985623;52
"571";2019,5;12676,8593020067;2318,29805185112;1641,2231535915;0,182876373131643;0,129466069985623;52
"572";2020;13015,3967511365;2380,20855271722;1685,0522666733;0,182876373131643;0,129466069985623;52
"573";2015;10000;998,332855193177;1231,38737866713;0,0998332855193177;0,123138737866713;53
"574";2015,5;9883,47273826302;986,699555801405;1217,03835872978;0,0998332855193177;0,123138737866713;53
"575";2016;9768,30333679884;975,201816061942;1202,85654399261;0,0998332855193177;0,123138737866713;53
"576";2016,5;9654,4759728335;963,83805633528;1188,83998605923;0,0998332855193177;0,123138737866713;53
"577";2017;9541,97500797153;952,606715389016;1174,98675923733;0,0998332855193177;0,123138737866713;53
"578";2017,5;9430,78498604737;941,506250183362;1161,29496027422;0,0998332855193177;0,123138737866713;53
"579";2018;9320,89063100194;930,53513565915;1147,76270809525;0,0998332855193177;0,123138737866713;53
"580";2018,5;9212,27684478389;919,69186452831;1134,38814354544;0,0998332855193177;0,123138737866713;53
"581";2019;9104,92870527533;908,974947066784;1121,16942913401;0,0998332855193177;0,123138737866713;53
"582";2019,5;8998,83146424171;898,382910909863;1108,10474878199;0,0998332855193177;0,123138737866713;53
"583";2020;8893,97054530565;887,914300849901;1095,19230757266;0,0998332855193177;0,123138737866713;53
"584";2015;10000;1789,84694638196;1624,58942615869;0,178984694638196;0,162458942615869;54
"585";2015,5;10082,6287601116;1804,63622977888;1638,01320715609;0,178984694638196;0,162458942615869;54
"586";2016;10165,940271423;1819,54771519079;1651,54790719147;0,178984694638196;0,162458942615869;54
"587";2016,5;10249,9401754227;1834,58241235781;1665,19444277509;0,178984694638196;0,162458942615869;54
"588";2017;10334,634160214;1849,74133936338;1678,95373799022;0,178984694638196;0,162458942615869;54
"589";2017,5;10420,0279609006;1865,02552270327;1692,82672455571;0,178984694638196;0,162458942615869;54
"590";2018;10506,1273599744;1880,43599735502;1706,8143418891;0,178984694638196;0,162458942615869;54
"591";2018,5;10592,9381877074;1895,97380684809;1720,9175371702;0,178984694638196;0,162458942615869;54
"592";2019;10680,4663225463;1911,64000333449;1735,13726540528;0,178984694638196;0,162458942615869;54
"593";2019,5;10768,7176915109;1927,43564766003;1749,47448949167;0,178984694638196;0,162458942615869;54
"594";2020;10857,6982705951;1943,36180943614;1763,93018028303;0,178984694638196;0,162458942615869;54
"595";2015;10000;464,46177656576;844,664736920735;0,046446177656576;0,0844664736920735;55
"596";2015,5;9809,89851982251;455,632289444659;828,607535246499;0,046446177656576;0,0844664736920735;55
"597";2016;9623,41089692159;446,97065218065;812,855583352841;0,046446177656576;0,0844664736920735;55
"598";2016,5;9440,4684313355;438,473673923106;797,40307839625;0,046446177656576;0,0844664736920735;55
"599";2017;9261,00372909893;430,138224479942;782,244327846129;0,046446177656576;0,0844664736920735;55
"600";2017,5;9084,95067741583;421,961233164487;767,37374738773;0,046446177656576;0,0844664736920735;55
"601";2018;8912,24442030421;413,939687664278;752,785858864954;0,046446177656576;0,0844664736920735;55
"602";2018,5;8742,82133470387;406,070632931359;738,475288262263;0,046446177656576;0,0844664736920735;55
"603";2019;8576,61900703842;398,351170093673;724,436763724948;0,046446177656576;0,0844664736920735;55
"604";2019,5;8413,57621022278;390,778455387149;710,665113617038;0,046446177656576;0,0844664736920735;55
"605";2020;8253,63288110784;383,349699108092;697,155264616128;0,046446177656576;0,0844664736920735;55
"606";2015;10000;1585,19876888127;1133,94567472651;0,158519876888127;0,113394567472651;56
"607";2015,5;10225,6265470774;1620,96506134667;1159,53049944269;0,158519876888127;0,113394567472651;56
"608";2016;10456,3438280294;1657,53833631914;1185,69258572471;0,158519876888127;0,113394567472651;56
"609";2016,5;10692,2667033266;1694,93680146634;1212,44495812594;0,158519876888127;0,113394567472651;56
"610";2017;10933,5126249968;1733,17907526927;1239,80093506828;0,158519876888127;0,113394567472651;56
"611";2017,5;11180,2016950973;1772,28419629124;1267,77413547255;0,158519876888127;0,113394567472651;56
"612";2018;11432,4567255066;1812,27163265614;1296,37848553862;0,158519876888127;0,113394567472651;56
"613";2018,5;11690,4032990654;1853,16129174039;1325,62822567837;0,158519876888127;0,113394567472651;56
"614";2019;11954,1698320964;1894,97353008368;1355,53791760518;0,158519876888127;0,113394567472651;56
"615";2019,5;12223,8876383356;1937,72916352326;1386,12245158335;0,158519876888127;0,113394567472651;56
"616";2020;12499,6909943056;1981,44947755695;1417,39705384107;0,158519876888127;0,113394567472651;56
"617";2015;10000;1493,75365333352;1602,33506355749;0,149375365333352;0,160233506355749;57
"618";2015,5;9945,70929488802;1485,64395942321;1593,63587351487;0,149375365333352;0,160233506355749;57
"619";2016;9891,71333784219;1477,57829361297;1584,98391198838;0,149375365333352;0,160233506355749;57
"620";2016,5;9838,01052865448;1469,55641687113;1576,37892257108;0,149375365333352;0,160233506355749;57
"621";2017;9784,5992758045;1461,57809146375;1567,82065024808;0,149375365333352;0,160233506355749;57
"622";2017,5;9731,47799641234;1453,64308094757;1559,30884138897;0,149375365333352;0,160233506355749;57
"623";2018;9678,64511619164;1445,75115016299;1550,84324374033;0,149375365333352;0,160233506355749;57
"624";2018,5;9626,09906940297;1437,90206522711;1542,42360641825;0,149375365333352;0,160233506355749;57
"625";2019;9573,8382988074;1430,0955935268;1534,04967990087;0,149375365333352;0,160233506355749;57
"626";2019,5;9521,86125562037;1422,33150371178;1525,72121602101;0,149375365333352;0,160233506355749;57
"627";2020;9470,16639946576;1414,60956568783;1517,4379679588;0,149375365333352;0,160233506355749;57
"628";2015;10000;1768,61498439254;1339,42533295753;0,176861498439254;0,133942533295753;58
"629";2015,5;10214,5948257175;1806,56854682625;1368,16870754629;0,176861498439254;0,133942533295753;58
"630";2016;10433,7947453575;1845,33657307154;1397,5289000811;0,176861498439254;0,133942533295753;58
"631";2016,5;10657,6985818527;1884,93654110038;1427,5191471559;0,176861498439254;0,133942533295753;58
"632";2017;10886,4072788249;1925,38630395298;1458,15296941514;0,176861498439254;0,133942533295753;58
"633";2017,5;11120,0239460939;1966,70409778654;1489,44417764925;0,176861498439254;0,133942533295753;58
"634";2018;11358,6539061625;2008,90855009678;1521,40687902111;0,176861498439254;0,133942533295753;58
"635";2018,5;11602,4047417003;2052,01868811583;1554,055483426;0,176861498439254;0,133942533295753;58
"636";2019;11851,3863440453;2096,05394739035;1587,40470998811;0,176861498439254;0,133942533295753;58
"637";2019,5;12105,7109627464;2141,03418054383;1621,46959369642;0,176861498439254;0,133942533295753;58
"638";2020;12365,4932561701;2186,97966622673;1656,26549218297;0,176861498439254;0,133942533295753;58
"639";2015;10000;1615,32064730674;975,238169627846;0,161532064730674;0,0975238169627846;59
"640";2015,5;10320,0412388394;1667,01756941544;1006,44981282497;0,161532064730674;0,0975238169627846;59
"641";2016;10650,3251171347;1720,36900622372;1038,66035731759;0,161532064730674;0,0975238169627846;59
"642";2016,5;10991,1794415878;1775,42790902501;1071,90177206652;0,161532064730674;0,0975238169627846;59
"643";2017;11342,942510067;1832,24892377246;1106,20704917116;0,161532064730674;0,0975238169627846;59
"644";2017,5;11705,9634473676;1890,88844531509;1141,61023661413;0,161532064730674;0,0975238169627846;59
"645";2018;12080,6025517181;1951,40467336968;1178,14647205391;0,161532064730674;0,0975238169627846;59
"646";2018,5;12467,231652376;2013,85767028391;1215,85201769895;0,161532064730674;0,0975238169627846;59
"647";2019;12866,2344786685;2078,30942064831;1254,76429629793;0,161532064730674;0,0975238169627846;59
"648";2019,5;13278,0070408437;2144,82389281591;1294,9219282818;0,161532064730674;0,0975238169627846;59
"649";2020;13702,9580231107;2213,46710239083;1336,36477009457;0,161532064730674;0,0975238169627846;59
"650";2015;10000;1457,10347458208;568,35817402415;0,145710347458208;0,056835817402415;60
"651";2015,5;10444,372650279;1521,85316785515;593,614456834032;0,145710347458208;0,056835817402415;60
"652";2016;10908,4920057895;1589,48016040868;619,993059776757;0,145710347458208;0,056835817402415;60
"653";2016,5;11393,2355561055;1660,11231155334;647,543855689513;0,145710347458208;0,056835817402415;60
"654";2017;11899,5197840374;1733,88316231791;676,318933621974;0,145710347458208;0,056835817402415;60
"655";2017,5;12428,3018983854;1810,93218792924;706,372697318718;0,145710347458208;0,056835817402415;60
"656";2018;12980,5816436906;1891,4050615118;737,76196807794;0,145710347458208;0,056835817402415;60
"657";2018,5;13557,4031904076;1975,4539295053;770,546092180922;0,145710347458208;0,056835817402415;60
"658";2019;14159,8571090697;2063,23769932113;804,787053095376;0,145710347458208;0,056835817402415;60
"659";2019,5;14789,0824321826;2154,92233978141;840,549588664795;0,145710347458208;0,056835817402415;60
"660";2020;15446,2688077409;2250,68119490881;877,901313505381;0,145710347458208;0,056835817402415;60
"661";2015;10000;517,092458054191;698,182885309332;0,0517092458054191;0,0698182885309332;61
"662";2015,5;9909,45478637243;512,410433346218;691,861173459187;0,0517092458054191;0,0698182885309332;61
"663";2016;9819,72941631594;507,770802130985;685,596701684039;0,0517092458054191;0,0698182885309332;61
"664";2016,5;9730,81646653942;503,173180555706;679,388951702405;0,0517092458054191;0,0698182885309332;61
"665";2017;9642,70858096607;498,617188243198;673,237409925594;0,0517092458054191;0,0698182885309332;61
"666";2017,5;9555,39847012487;494,102448260412;667,141567415216;0,0517092458054191;0,0698182885309332;61
"667";2018;9468,87891054747;489,628587087248;661,100919841072;0,0517092458054191;0,0698182885309332;61
"668";2018,5;9383,14274417056;485,19523458565;655,114967439432;0,0517092458054191;0,0698182885309332;61
"669";2019;9298,18287774367;480,802023968986;649,18321497169;0,0517092458054191;0,0698182885309332;61
"670";2019,5;9213,99228224231;476,448591771702;643,305171683386;0,0517092458054191;0,0698182885309332;61
"671";2020;9130,56399228647;472,13457781925;637,480351263606;0,0517092458054191;0,0698182885309332;61
"672";2015;10000;322,378931059269;1102,89923194644;0,0322378931059269;0,110289923194644;62
"673";2015,5;9609,73984955641;309,797766045766;1059,85746992809;0,0322378931059269;0,110289923194644;62
"674";2016;9234,70999761525;297,707593767355;1018,4954563618;0,0322378931059269;0,110289923194644;62
"675";2016,5;8874,31606631803;286,08925273417;978,747637359215;0,0322378931059269;0,110289923194644;62
"676";2017;8527,9868740055;274,924329252937;940,551017339003;0,0322378931059269;0,110289923194644;62
"677";2017,5;8195,17352996247;264,195128243452;903,845059186344;0,0322378931059269;0,110289923194644;62
"678";2018;7875,34856449102;253,884645193977;868,571588308769;0,0322378931059269;0,110289923194644;62
"679";2018,5;7568,00509293363;243,976539211105;834,674700436328;0,0322378931059269;0,110289923194644;62
"680";2019;7272,65601232102;234,455107121382;802,100673019954;0,0322378931059269;0,110289923194644;62
"681";2019,5;6988,83322937173;225,305258583636;770,797880087587;0,0322378931059269;0,110289923194644;62
"682";2020;6716,08691861975;216,512492172578;740,716710423129;0,0322378931059269;0,110289923194644;62
"683";2015;10000;1629,10312671878;762,810397404246;0,162910312671878;0,0762810397404246;63
"684";2015,5;10433,1463646573;1699,66713641778;795,851252460087;0,162910312671878;0,0762810397404246;63
"685";2016;10885,0543066361;1773,28760054446;830,323260141189;0,162910312671878;0,0762810397404246;63
"686";2016,5;11356,5364768377;1850,09690831122;866,288410303242;0,162910312671878;0,0762810397404246;63
"687";2017;11848,4407258417;1930,23318332109;903,811377869999;0,162910312671878;0,0762810397404246;63
"688";2017,5;12361,6516285673;2013,84053195073;942,959639136026;0,162910312671878;0,0762810397404246;63
"689";2018;12897,0920749746;2101,06930249212;983,803593107055;0,162910312671878;0,0762810397404246;63
"690";2018,5;13455,7249296672;2192,07635551886;1026,41668809616;0,162910312671878;0,0762810397404246;63
"691";2019;14038,5547633785;2287,02534596327;1070,8755538034;0,162910312671878;0,0762810397404246;63
"692";2019,5;14646,6296594585;2386,08701741158;1117,26013911643;0,162910312671878;0,0762810397404246;63
"693";2020;15281,043098606;2489,43950914635;1165,65385587991;0,162910312671878;0,0762810397404246;63
"694";2015;10000;525,623911970062;1203,50385501003;0,0525623911970062;0,120350385501003;64
"695";2015,5;9661,06002848002;507,808416594727;1162,7122987759;0,0525623911970062;0,120350385501003;64
"696";2016;9333,60808738943;490,596759568904;1123,3033314326;0,0525623911970062;0,120350385501003;64
"697";2016,5;9017,25480145758;473,968474397296;1085,23009151619;0,0525623911970062;0,120350385501003;64
"698";2017;8711,62399289814;457,903788275937;1048,44730588508;0,0525623911970062;0,120350385501003;64
"699";2017,5;8416,35223409357;442,383598580223;1012,91123588539;0,0525623911970062;0,120350385501003;64
"700";2018;8131,08841544099;427,389450149854;978,579625341061;0,0525623911970062;0,120350385501003;64
"701";2018,5;7855,49332784538;412,903513343681;945,411650306748;0,0525623911970062;0,120350385501003;64
"702";2019;7589,23925936385;398,90856283836;913,367870523785;0,0525623911970062;0,120350385501003;64
"703";2019,5;7332,00960552114;385,387957145609;882,410182521525;0,0525623911970062;0,120350385501003;64
"704";2020;7083,49849283318;372,325618823701;852,501774308246;0,0525623911970062;0,120350385501003;64
"705";2015;10000;1331,49725358596;1484,95292070776;0,133149725358596;0,148495292070776;65
"706";2015,5;9923,2721664391;1321,28096361996;1473,55919865317;0,133149725358596;0,148495292070776;65
"707";2016;9847,13304892249;1311,14306103358;1462,25289815953;0,133149725358596;0,148495292070776;65
"708";2016,5;9771,57813035952;1301,08294437743;1451,03334846014;0,133149725358596;0,148495292070776;65
"709";2017;9696,60292831816;1291,10001681692;1439,89988393494;0,133149725358596;0,148495292070776;65
"710";2017,5;9622,20299475915;1281,19368609684;1428,85184407105;0,133149725358596;0,148495292070776;65
"711";2018;9548,37391577204;1271,36336450622;1417,88857342355;0,133149725358596;0,148495292070776;65
"712";2018,5;9475,11131131338;1261,6084688435;1407,00942157659;0,133149725358596;0,148495292070776;65
"713";2019;9402,41083494683;1251,92842038185;1396,21374310486;0,133149725358596;0,148495292070776;65
"714";2019,5;9330,26817358533;1242,32264483493;1385,50089753522;0,133149725358596;0,148495292070776;65
"715";2020;9258,67904723519;1232,79057232275;1374,87024930876;0,133149725358596;0,148495292070776;65
"716";2015;10000;1537,10283802741;295,040981013561;0,153710283802741;0,0295040981013561;66
"717";2015,5;10621,0309285069;1632,56167829849;313,363938452205;0,153710283802741;0,0295040981013561;66
"718";2016;11280,6297984301;1733,94880779034;332,824808217961;0,153710283802741;0,0295040981013561;66
"719";2016,5;11981,1917982163;1841,63239159889;353,494258185735;0,153710283802741;0,0295040981013561;66
"720";2017;12725,2608649228;1956,0034590112;375,44734492403;0,153710283802741;0,0295040981013561;66
"721";2017,5;13515,5389219664;2077,47732344245;398,763786246393;0,153710283802741;0,0295040981013561;66
"722";2018;14354,8956905644;2206,4950905554;423,528250689147;0,153710283802741;0,0295040981013561;66
"723";2018,5;15246,3791104976;2343,52526003876;449,830664966586;0,153710283802741;0,0295040981013561;66
"724";2019;16193,2264080337;2489,06542686089;477,766540520095;0,153710283802741;0,0295040981013561;66
"725";2019,5;17198,8758512041;2643,64408817668;507,437320346968;0,153710283802741;0,0295040981013561;66
"726";2020;18266,9792351189;2807,8225624489;538,950747368383;0,153710283802741;0,0295040981013561;66
"727";2015;10000;1193,1382955428;1798,33556996379;0,11931382955428;0,179833556996379;67
"728";2015,5;9697,4013627895;1157,03409331931;1743,91818069197;0,11931382955428;0,179833556996379;67
"729";2016;9403,95931910317;1122,02239933486;1691,14745420357;0,11931382955428;0,179833556996379;67
"730";2016,5;9119,39679166882;1088,07015443902;1639,97356270717;0,11931382955428;0,179833556996379;67
"731";2017;8843,44508753474;1055,14529984675;1590,34818619353;0,11931382955428;0,179833556996379;67
"732";2017,5;8575,84364436135;1023,21674686748;1542,22446681029;0,11931382955428;0,179833556996379;67
"733";2018;8316,33978438995;992,254347550178;1495,55696461734;0,11931382955428;0,179833556996379;67
"734";2018,5;8064,68847585637;962,228866216691;1450,30161468096;0,11931382955428;0,179833556996379;67
"735";2019;7820,65210162423;933,111951856514;1406,41568546629;0,11931382955428;0,179833556996379;67
"736";2019,5;7584,00023481934;904,876111356853;1363,85773848894;0,11931382955428;0,179833556996379;67
"737";2020;7354,5094212533;877,494683542761;1322,58758918736;0,11931382955428;0,179833556996379;67
"738";2015;10000;1922,46341160266;271,256126340828;0,192246341160266;0,0271256126340828;68
"739";2015,5;10825,6036426309;2081,18269114704;293,651130940122;0,192246341160266;0,0271256126340828;68
"740";2016;11719,3694227344;2253,00589222618;317,895075276807;0,192246341160266;0,0271256126340828;68
"741";2016,5;12686,9248312091;2439,01487937526;344,140608489103;0,192246341160266;0,0271256126340828;68
"742";2017;13734,3619666521;2640,38083625959;372,552982483685;0,192246341160266;0,0271256126340828;68
"743";2017,5;14868,2758935401;2858,37163989446;403,31109242484;0,192246341160266;0,0271256126340828;68
"744";2018;16095,8061672749;3094,35984368344;436,60860312678;0,192246341160266;0,0271256126340828;68
"745";2018,5;17424,6817875532;3349,83131953903;472,655168441326;0,192246341160266;0,0271256126340828;68
"746";2019;18863,2698631021;3626,39461350008;511,677751318675;0,192246341160266;0,0271256126340828;68
"747";2019,5;20420,6282941928;3925,79107375236;553,922052852864;0,192246341160266;0,0271256126340828;68
"748";2020;22106,5628046425;4249,90581482215;599,654059309756;0,192246341160266;0,0271256126340828;68
"749";2015;10000;581,682266582735;944,40362113493;0,0581682266582735;0,094440362113493;69
"750";2015,5;9818,6393227239;571,132837600041;927,275853099827;0,0581682266582735;0,094440362113493;69
"751";2016;9640,56781497401;560,774733775865;910,458715425832;0,0581682266582735;0,094440362113493;69
"752";2016,5;9465,72582414903;550,604485224173;893,946574499676;0,0581682266582735;0,094440362113493;69
"753";2017;9294,05477951127;540,618684989022;877,733898879685;0,0581682266582735;0,094440362113493;69
"754";2017,5;9125,49717256594;530,81398790325;861,815257442785;0,0581682266582735;0,094440362113493;69
"755";2018;8959,99653779618;521,187109467874;846,185317565115;0,0581682266582735;0,094440362113493;69
"756";2018,5;8797,49743374756;511,734824751807;830,838843335645;0,0581682266582735;0,094440362113493;69
"757";2019;8637,94542445564;502,453967311532;815,770693802181;0,0581682266582735;0,094440362113493;69
"758";2019,5;8481,28706121031;493,341428130364;800,975821249185;0,0581682266582735;0,094440362113493;69
"759";2020;8327,4698646509;484,394154576956;786,449269506832;0,0581682266582735;0,094440362113493;69
"760";2015;10000;290,554432078265;1432,51400944463;0,0290554432078265;0,143251400944463;70
"761";2015,5;9429,02021131682;273,964361255364;1350,72035480479;0,0290554432078265;0,143251400944463;70
"762";2016;8890,64221454211;258,321549945733;1273,59695252914;0,0290554432078265;0,143251400944463;70
"763";2016,5;8383,00451325041;243,5719115457;1200,87714064687;0,0290554432078265;0,143251400944463;70
"764";2017;7904,35189869982;229,664447687348;1132,30948304677;0,0290554432078265;0,143251400944463;70
"765";2017,5;7453,02938102011;216,551071906492;1067,65690011137;0,0290554432078265;0,143251400944463;70
"766";2018;7027,47646691767;204,186443378863;1006,6958489902;0,0290554432078265;0,143251400944463;70
"767";2018,5;6626,221764112;192,52781014962;949,215550677732;0,0290554432078265;0,143251400944463;70
"768";2019;6247,87789384795;181,534861314133;895,017261223656;0,0290554432078265;0,143251400944463;70
"769";2019,5;5891,13669389319;171,169587638956;843,913584555528;0,0290554432078265;0,143251400944463;70
"770";2020;5554,7646954349;161,396150141048;795,72782453789;0,0290554432078265;0,143251400944463;70
"771";2015;10000;1321,72118102596;1773,68395029008;0,132172118102596;0,177368395029008;71
"772";2015,5;9774,01861536794;1291,85274276738;1733,60199479146;0,132172118102596;0,177368395029008;71
"773";2016;9553,1439893559;1262,65927561225;1694,42581687307;0,132172118102596;0,177368395029008;71
"774";2016,5;9337,26071872549;1234,12552647012;1656,13494764775;0,132172118102596;0,177368395029008;71
"775";2017;9126,25600813668;1206,23658694197;1618,70938078705;0,132172118102596;0,177368395029008;71
"776";2017,5;8920,01961121414;1178,97788553087;1582,12956206833;0,132172118102596;0,177368395029008;71
"777";2018;8718,44377294541;1152,33518002858;1546,37637915798;0,132172118102596;0,177368395029008;71
"778";2018,5;8521,42317338071;1126,29455007427;1511,43115162554;0,132172118102596;0,177368395029008;71
"779";2019;8328,85487260508;1100,84238988134;1477,2756211835;0,132172118102596;0,177368395029008;71
"780";2019,5;8140,638256954;1075,96540112864;1443,89194214768;0,132172118102596;0,177368395029008;71
"781";2020;7956,67498644448;1051,65058601231;1411,26267211311;0,132172118102596;0,177368395029008;71
"782";2015;10000;766,793415336986;890,655988057377;0,0766793415336986;0,0890655988057377;72
"783";2015,5;9938,0687136398;762,044565078551;885,140040952896;0,0766793415336986;0,0890655988057377;72
"784";2016;9876,52097570263;757,32512506064;879,658254818383;0,0766793415336986;0,0890655988057377;72
"785";2016,5;9815,35441082376;752,63491314185;874,210418090557;0,0766793415336986;0,0890655988057377;72
"786";2017;9754,56665834941;747,973748308803;868,796320516374;0,0766793415336986;0,0890655988057377;72
"787";2017,5;9694,15537224562;743,341450669161;863,415753144915;0,0766793415336986;0,0890655988057377;72
"788";2018;9634,11822100775;738,737841444682;858,068508319323;0,0766793415336986;0,0890655988057377;72
"789";2018,5;9574,45288757043;734,162742964319;852,754379668784;0,0766793415336986;0,0890655988057377;72
"790";2019;9515,15706921819;729,615978657368;847,473162100566;0,0766793415336986;0,0890655988057377;72
"791";2019,5;9456,22847749659;725,097373046648;842,224651792103;0,0766793415336986;0,0890655988057377;72
"792";2020;9397,66483812387;720,60675174173;837,008646183128;0,0766793415336986;0,0890655988057377;72
"793";2015;10000;1003,39102757303;1009,39783884888;0,100339102757303;0,100939783884888;73
"794";2015,5;9996,99659436208;1003,08966854611;1009,09467573287;0,100339102757303;0,100939783884888;73
"795";2016;9993,9940907687;1002,78840002952;1008,79160366904;0,100339102757303;0,100939783884888;73
"796";2016,5;9990,99248894894;1002,48722199609;1008,48862263004;0,100339102757303;0,100939783884888;73
"797";2017;9987,99178863196;1002,18613441864;1008,18573258854;0,100339102757303;0,100939783884888;73
"798";2017,5;9984,99198954701;1001,88513727001;1007,88293351721;0,100339102757303;0,100939783884888;73
"799";2018;9981,99309142341;1001,58423052302;1007,58022538872;0,100339102757303;0,100939783884888;73
"800";2018,5;9978,99509399056;1001,28341415054;1007,27760817576;0,100339102757303;0,100939783884888;73
"801";2019;9975,99799697795;1000,98268812542;1006,97508185103;0,100339102757303;0,100939783884888;73
"802";2019,5;9973,00180011515;1000,68205242052;1006,67264638722;0,100339102757303;0,100939783884888;73
"803";2020;9970,0065031318;1000,38150700872;1006,37030175705;0,100339102757303;0,100939783884888;73
"804";2015;10000;351,174914092058;1630,21490290738;0,0351174914092058;0,163021490290738;74
"805";2015,5;9360,48000559234;328,716576182432;1525,95940034832;0,0351174914092058;0,163021490290738;74
"806";2016;8761,8585935094;307,694493886243;1428,37124563061;0,0351174914092058;0,163021490290738;74
"807";2016,5;8201,52021763721;288,016815785303;1337,02404852883;0,0351174914092058;0,163021490290738;74
"808";2017;7677,01660126545;269,59756454327;1251,51868732503;0,0351174914092058;0,163021490290738;74
"809";2017,5;7186,05603987457;252,356261246367;1171,48156493311;0,0351174914092058;0,163021490290738;74
"810";2018;6726,4933880312;236,217573768265;1096,56297654764;0,0351174914092058;0,163021490290738;74
"811";2018,5;6296,32068664151;221,110987622738;1026,4355816847;0,0351174914092058;0,163021490290738;74
"812";2019;5893,65838961053;206,970497865942;960,792973938818;0,0351174914092058;0,163021490290738;74
"813";2019,5;5516,74715157409;193,734320702164;899,348342206791;0,0351174914092058;0,163021490290738;74
"814";2020;5163,94014082178;181,344623532962;841,833217528928;0,0351174914092058;0,163021490290738;74
"815";2015;10000;1335,55033417174;1093,26428536756;0,133555033417174;0,109326428536756;75
"816";2015,5;10121,1430244021;1351,72959484402;1106,50841956759;0,133555033417174;0,109326428536756;75
"817";2016;10243,7536120403;1368,10485597334;1119,91299721486;0,133555033417174;0,109326428536756;75
"818";2016,5;10367,8495414195;1384,67849196852;1133,47996196985;0,133555033417174;0,109326428536756;75
"819";2017;10493,4488064189;1401,45290600268;1147,21128103907;0,133555033417174;0,109326428536756;75
"820";2017,5;10620,5696189007;1418,43053036171;1161,10894546039;0,133555033417174;0,109326428536756;75
"821";2018;10749,2304113513;1435,61382679693;1175,17497039173;0,133555033417174;0,109326428536756;75
"822";2018,5;10879,4498395539;1453,0052868821;1189,41139540322;0,133555033417174;0,109326428536756;75
