14	40	15
14	108	17
14	155	15
14	162	12
14	165	18
14	176	103
14	218	22
14	219	26
14	232	50
14	246	39
40	108	15
40	155	25
40	162	20
40	165	30
40	176	50
40	232	15
40	246	65
108	155	15
108	162	12
108	165	18
108	176	42
108	218	4
108	219	6
108	232	19
108	246	39
155	162	20
155	165	30
155	176	50
155	232	15
155	246	65
162	165	24
162	176	40
162	232	12
162	246	52
165	176	60
165	232	18
165	246	78
176	218	26
176	219	32
176	232	81
176	246	130
218	219	10
218	232	16
219	232	21
232	246	39
