6043	40112	1
6043	40444	1
6043	41069	1
6043	44464	1
6043	48121	1
6043	48523	1
6043	49307	1
6043	51552	4
6043	51825	1
6409	16501	1
6409	16507	1
6409	16542	1
6409	18627	1
6409	22675	1
6409	34522	1
6409	35000	1
6409	38264	1
6409	40603	1
6409	41069	1
6409	44464	1
6409	45332	1
6409	51552	1
7290	8519	1
7290	16498	1
7290	18623	1
7290	18643	1
7290	24858	1
7290	26297	1
7290	30521	1
7290	37315	2
7290	38264	1
7290	41069	1
7290	42222	1
7290	45966	1
8356	14738	1
8356	16432	2
8356	16498	1
8356	16636	3
8356	16645	1
8356	18623	1
8356	18643	2
8356	22128	1
8356	27833	1
8356	29645	2
8356	34530	2
8356	39217	2
8356	41069	2
8356	42222	1
8356	52582	1
8519	8920	1
8519	9734	1
8519	20069	1
8519	20914	1
8519	20916	1
8519	21094	1
8519	27117	1
8519	32490	1
8519	34422	1
8519	34841	1
8519	34956	1
8519	35114	2
8519	37315	1
8519	41069	1
8519	41128	1
8519	41129	1
8519	42222	1
8519	46434	1
8519	46866	1
8519	51821	1
8519	51825	1
8891	20929	1
8891	21094	1
8891	29171	1
8891	34425	1
8891	35065	1
8891	40070	1
8920	9734	2
8920	15310	1
8920	16472	1
8920	16636	1
8920	20069	1
8920	20914	1
8920	22675	6
8920	22682	3
8920	23403	1
8920	25945	1
8920	26297	1
8920	27117	1
8920	32490	1
8920	34956	1
8920	35114	1
8920	38291	1
8920	46866	1
8920	48119	1
8920	51821	1
8920	51825	1
9492	16049	1
9492	26748	1
9492	35062	1
9734	12268	1
9734	16472	1
9734	20069	1
9734	20914	1
9734	23403	1
9734	24851	1
9734	25945	1
9734	26297	1
9734	27117	1
9734	32490	1
9734	34956	1
9734	35114	1
9734	37001	1
9734	40865	1
9734	46866	1
9734	51821	1
9734	51825	1
9815	16507	1
9815	16645	1
9815	18615	1
9815	21094	1
9815	22196	1
9815	26297	1
9815	30521	1
9815	34932	1
9815	34958	1
9815	40081	1
9815	45966	1
9815	48121	1
9815	51552	1
10445	11478	1
10445	12251	1
10445	16472	1
10445	23403	3
10445	25945	2
10445	26297	1
10445	27117	2
10445	32490	2
10445	35114	1
10445	44464	1
10445	46435	3
10445	51825	2
10885	16472	1
10885	20914	1
10885	24851	1
10885	34956	2
10885	35062	1
10885	35114	1
10885	40098	1
10885	40444	1
10885	46866	1
10885	51549	1
11478	12251	1
11478	16472	3
11478	16483	1
11478	20069	1
11478	20914	1
11478	23403	1
11478	26297	1
11478	27117	1
11478	29655	1
11478	35062	1
11478	35114	2
11478	39432	1
11478	40219	1
11478	41856	1
11478	44464	1
11478	46434	3
11478	46435	1
11478	51821	2
11575	14738	1
11575	15310	1
11575	16542	2
11575	18271	1
11575	18643	1
11575	25775	1
11575	34425	1
11575	34958	1
11575	35000	1
11575	36050	2
11575	38291	1
11575	41069	2
11575	48121	1
12251	13585	1
12251	16472	2
12251	22128	1
12251	23403	1
12251	26297	1
12251	31025	1
12251	34840	1
12251	35062	1
12251	35114	1
12251	44464	2
12251	46435	1
12268	17751	2
12268	24851	2
12268	37001	2
12268	39084	2
12268	40070	1
12268	48103	2
12268	51549	2
12268	51825	1
13443	39995	1
13443	40861	1
13443	48523	1
13585	15310	1
13585	16472	2
13585	16498	1
13585	16658	1
13585	22128	2
13585	31025	1
13585	39084	1
13585	41129	1
13585	44464	1
13585	48119	1
13585	51552	1
14738	16542	1
14738	16636	2
14738	16645	1
14738	16658	1
14738	18643	1
14738	20069	1
14738	20465	1
14738	22682	1
14738	24858	1
14738	27833	1
14738	34422	1
14738	38291	1
14738	40444	1
14738	41069	2
14738	42222	1
14738	44432	1
14738	52582	2
14739	16495	1
14739	16501	1
14739	18627	2
14739	20465	1
14739	22129	1
14739	29171	1
14739	34425	1
14739	34522	2
14739	34530	2
14739	34958	1
14739	35065	2
14739	35118	1
14739	38291	1
14739	40070	1
14739	40080	2
14739	40603	1
14739	45332	1
15038	16645	1
15038	18883	1
15038	20929	1
15038	21094	1
15038	34422	1
15038	41128	1
15310	16472	1
15310	16498	1
15310	16542	3
15310	16636	1
15310	18271	3
15310	22128	1
15310	25775	3
15310	36050	1
15310	38291	1
15310	48119	1
16049	46435	1
16096	16501	1
16096	20362	2
16096	21597	1
16096	30052	2
16096	34958	2
16096	40112	1
16096	40219	1
16096	40865	1
16096	41128	1
16096	51291	2
16432	16636	2
16432	18271	1
16432	18627	1
16432	18643	2
16432	20465	1
16432	29645	2
16432	34530	2
16432	39217	2
16432	40603	1
16432	41069	3
16472	16483	3
16472	16498	1
16472	16501	1
16472	20069	1
16472	20914	1
16472	22128	2
16472	23403	2
16472	24858	1
16472	25945	1
16472	26297	2
16472	27117	1
16472	29655	1
16472	31025	1
16472	34956	1
16472	35062	2
16472	35114	2
16472	39432	1
16472	40098	1
16472	40444	1
16472	42222	1
16472	44464	2
16472	46434	2
16472	46435	1
16472	46866	1
16472	48119	2
16472	51549	1
16472	51821	1
16472	51825	1
16474	16542	2
16474	22129	1
16474	35118	1
16474	38264	1
16474	40861	1
16474	40865	1
16474	44464	1
16483	20914	1
16483	24858	1
16483	29655	1
16483	34422	1
16483	40219	1
16483	41856	1
16483	48119	1
16495	16542	1
16495	18627	1
16495	20465	1
16495	34522	2
16495	34958	1
16495	36050	1
16495	38291	1
16495	39084	1
16495	40603	1
16495	40861	1
16495	40883	1
16495	45332	1
16495	46866	1
16495	48523	1
16498	18623	3
16498	18643	1
16498	18883	1
16498	20914	1
16498	20916	1
16498	22128	2
16498	22209	1
16498	24858	1
16498	35062	1
16498	40883	1
16501	16542	1
16501	18627	3
16501	20362	1
16501	20465	1
16501	22129	1
16501	22675	1
16501	29171	1
16501	34522	3
16501	34958	1
16501	35000	1
16501	35118	1
16501	40080	2
16501	40603	2
16501	40861	1
16501	41129	1
16501	42222	1
16501	45332	2
16501	48523	1
16501	51291	1
16507	22196	2
16507	25536	1
16507	26297	1
16507	30521	1
16507	34958	1
16507	35065	1
16507	40081	1
16507	40103	1
16507	40240	1
16507	48121	3
16507	51552	3
16542	16658	1
16542	18271	3
16542	18627	1
16542	22129	1
16542	22675	1
16542	25775	3
16542	34522	1
16542	35000	1
16542	35118	1
16542	36050	1
16542	38291	1
16542	39084	1
16542	40603	1
16542	40865	1
16542	41069	1
16542	42222	1
16542	45332	1
16542	48523	1
16636	16645	2
16636	16658	1
16636	18643	3
16636	18883	1
16636	20465	1
16636	22682	1
16636	24858	1
16636	27833	1
16636	29645	2
16636	34422	1
16636	34530	2
16636	38291	1
16636	39217	2
16636	41069	3
16636	42222	1
16636	48119	1
16636	52582	2
16645	18883	1
16645	21094	1
16645	27833	1
16645	32490	1
16645	34932	2
16645	41128	1
16645	42222	1
16645	52582	2
16658	18643	1
16658	20465	1
16658	22682	1
16658	24858	1
16658	34422	1
16658	39084	1
16658	41069	1
16658	42222	1
16658	44432	1
16658	48119	1
16658	49307	1
16658	51552	1
16658	52582	1
17751	24851	1
17751	34956	1
17751	35118	1
17751	37001	1
17751	39084	2
17751	40070	1
17751	40240	1
17751	48103	2
17751	51549	2
17751	51825	1
18271	18627	1
18271	20465	1
18271	25775	3
18271	36050	1
18271	40603	1
18271	41069	1
18615	40865	1
18623	18643	3
18623	18883	1
18623	20914	1
18623	22128	1
18623	31025	1
18623	35062	1
18623	35114	1
18627	20465	3
18627	22129	1
18627	22675	1
18627	34522	4
18627	34530	1
18627	35000	1
18627	35118	1
18627	38291	1
18627	40080	1
18627	40603	4
18627	40861	1
18627	41069	1
18627	41121	1
18627	45332	3
18643	20465	1
18643	22682	1
18643	24858	1
18643	29645	2
18643	34422	1
18643	34530	2
18643	36050	1
18643	39217	2
18643	41069	4
18643	52582	1
18883	20914	1
18883	20929	1
18883	21094	1
18883	22196	1
18883	34422	1
18883	35062	1
20069	20914	1
20069	27117	2
20069	30521	1
20069	32490	1
20069	34956	1
20069	35114	2
20069	40081	1
20069	40444	1
20069	44432	1
20069	46434	1
20069	46866	1
20069	51821	1
20362	34958	2
20362	40865	1
20362	51291	2
20465	22682	1
20465	24858	1
20465	26748	1
20465	29645	1
20465	34422	1
20465	34522	2
20465	38291	2
20465	40603	3
20465	40861	1
20465	41069	2
20465	52582	1
20914	21094	1
20914	24851	2
20914	25945	1
20914	27117	1
20914	29655	1
20914	32490	1
20914	34425	1
20914	34840	1
20914	34932	1
20914	34956	2
20914	35062	3
20914	35114	4
20914	39432	1
20914	40112	1
20914	41856	1
20914	46434	1
20914	46866	1
20914	51821	2
20914	51825	1
20916	21094	1
20916	22209	2
20916	34840	1
20916	34956	1
20916	35118	1
20916	40883	2
20916	41128	1
20916	41856	1
20929	21094	1
20929	29171	1
20929	34422	1
20929	34425	1
20929	35065	1
20929	35114	1
20929	37001	1
20929	40080	1
20929	51552	1
21094	25945	1
21094	34422	1
21094	34425	1
21094	34840	1
21094	34932	1
21094	35062	1
21094	35114	1
21094	40070	1
21094	40112	1
21094	41128	1
21094	51825	1
21597	30052	1
21597	34425	1
21597	40112	1
21597	40219	1
21597	41128	1
22128	31025	1
22128	41069	1
22128	44464	1
22129	34522	1
22129	34824	1
22129	35118	3
22129	40080	1
22129	45332	1
22129	45966	1
22129	48523	1
22196	25536	1
22196	26297	1
22196	30521	1
22196	34958	1
22196	40081	1
22196	40103	2
22196	40240	1
22196	48121	2
22196	51552	2
22209	29171	1
22209	34425	1
22209	35062	1
22209	40883	2
22209	41856	1
22675	22682	2
22675	34522	1
22675	35000	1
22675	40603	1
22675	41129	1
22675	45332	1
22682	24858	1
22682	34422	1
22682	34932	1
22682	40219	1
22682	41069	1
22682	44384	1
22682	44432	1
22682	52582	1
23103	40098	1
23103	40240	1
23403	25945	3
23403	26297	2
23403	27117	2
23403	32490	2
23403	35114	1
23403	44464	1
23403	46435	3
23403	51825	3
24851	34932	1
24851	34956	1
24851	35114	2
24851	37001	2
24851	39084	1
24851	48103	1
24851	51549	1
24851	51825	1
24858	34422	2
24858	41069	1
24858	52582	1
25536	39085	1
25536	40103	1
25536	40240	1
25536	48121	1
25536	51552	1
25775	35118	1
25775	36050	2
25945	26297	1
25945	27117	2
25945	32490	2
25945	34425	1
25945	34840	1
25945	35062	1
25945	35114	1
25945	40112	1
25945	46435	2
25945	51825	4
26297	30521	2
26297	34958	1
26297	35114	1
26297	37315	1
26297	38264	1
26297	40081	1
26297	44464	1
26297	45966	1
26297	46435	1
26297	48121	1
26297	51552	1
26297	51825	1
26748	35062	1
26748	38291	1
27117	32490	3
27117	34956	1
27117	35114	2
27117	46434	1
27117	46435	2
27117	46866	1
27117	51821	1
27117	51825	2
27833	35000	2
27833	37315	2
27833	42222	1
27833	44432	2
27833	52582	1
29171	34425	3
29171	34530	1
29171	35062	1
29171	35065	2
29171	40070	1
29171	40080	1
29171	41129	1
29171	48523	1
29645	29655	1
29645	34530	2
29645	39217	2
29645	41069	2
29645	41121	1
29645	41129	1
29655	34422	1
29655	35062	1
29655	39432	1
29655	41121	1
29655	41129	1
29655	46434	1
29655	51821	1
30052	40112	1
30052	40219	1
30052	41128	1
30521	34824	1
30521	34958	1
30521	37315	1
30521	38264	1
30521	40081	2
30521	45966	1
30521	48121	1
30521	51552	1
31025	35114	1
31025	44464	1
32490	34932	1
32490	34956	1
32490	35114	1
32490	46434	1
32490	46435	2
32490	46866	1
32490	51821	2
32490	51825	2
32490	52582	1
34422	34824	1
34422	34841	2
34422	35114	1
34422	39085	1
34422	40240	1
34422	41069	1
34422	41129	1
34422	46434	1
34422	48119	1
34422	51291	1
34422	51552	1
34422	51825	1
34422	52582	1
34425	34530	1
34425	34824	1
34425	34840	1
34425	35062	2
34425	35065	2
34425	35114	1
34425	40070	1
34425	40112	1
34425	51552	1
34425	51825	1
34522	35000	1
34522	35118	2
34522	36050	1
34522	38291	1
34522	40070	1
34522	40080	1
34522	40603	3
34522	40861	1
34522	45332	3
34530	34958	1
34530	35065	2
34530	39217	2
34530	40070	1
34530	40080	1
34530	41069	2
34530	41121	1
34530	45332	1
34824	45966	1
34824	46867	1
34824	48523	1
34824	51291	1
34824	51552	1
34830	40081	1
34840	35062	1
34840	35114	1
34840	39995	1
34840	40112	1
34840	51825	1
34841	35114	1
34841	40103	2
34841	41129	1
34841	46434	1
34841	51825	1
34932	35114	1
34932	40219	1
34932	40865	1
34932	44384	1
34932	44432	1
34932	52582	1
34956	35062	1
34956	35114	2
34956	35118	1
34956	40081	1
34956	40098	1
34956	40444	1
34956	46866	2
34956	51549	1
34956	51821	1
34958	35065	1
34958	35118	1
34958	40080	1
34958	40081	1
34958	40861	2
34958	40865	1
34958	40883	1
34958	48121	2
34958	51291	2
34958	51552	1
35000	35118	1
35000	37315	2
35000	40603	1
35000	44432	2
35000	45332	1
35000	49307	1
35062	35114	1
35062	39432	1
35062	40098	1
35062	40112	1
35062	40444	1
35062	46434	1
35062	46866	1
35062	51549	1
35062	51821	1
35062	51825	1
35065	40070	1
35065	40080	1
35065	51552	1
35114	40112	1
35114	40865	1
35114	41129	1
35114	44464	1
35114	46434	2
35114	46435	1
35114	46866	1
35114	51821	1
35114	51825	2
35118	36050	1
35118	39217	1
35118	40070	1
35118	40080	1
35118	40861	1
35118	45332	1
36050	41069	1
36050	45332	1
37001	39084	1
37001	48103	1
37001	51549	1
37001	51552	1
37001	51825	1
37315	38264	1
37315	41069	1
37315	42222	1
37315	44432	2
37315	45966	1
38264	40861	1
38264	41069	1
38264	44464	2
38264	45966	1
38264	48103	1
38264	51552	2
38291	40603	1
38291	41069	1
38291	48119	1
39084	40070	1
39084	48103	2
39084	48119	1
39084	48523	1
39084	51549	2
39084	51552	1
39084	51825	1
39085	40240	1
39085	44464	1
39085	48119	1
39085	51552	1
39217	39995	1
39217	41069	2
39217	48523	1
39217	49307	1
39432	41121	1
39432	41128	1
39432	46434	1
39432	51821	1
39995	48523	1
39995	49307	1
40070	40112	1
40070	48103	1
40070	51549	1
40080	41129	2
40080	45332	1
40080	46866	1
40080	48523	1
40081	48121	1
40081	51552	1
40098	40240	1
40098	40444	1
40098	46866	2
40098	49212	1
40098	51549	1
40100	46867	1
40103	40240	1
40103	48121	1
40103	51552	1
40112	40219	1
40112	41128	1
40112	51825	1
40219	40240	1
40219	41128	1
40219	44384	1
40219	44432	1
40240	48119	1
40240	48121	1
40240	51552	2
40444	44432	1
40444	46866	1
40444	51549	1
40603	40861	1
40603	41069	1
40603	45332	1
40861	40883	1
40861	41069	1
40861	44464	1
40865	51291	1
40883	41856	1
41069	42222	1
41069	44464	1
41069	51552	1
41069	52582	1
41121	41128	1
41121	41129	1
41121	45332	1
41129	46434	1
41129	46866	1
41129	48523	1
41129	51825	1
41856	46434	1
41856	51821	1
42222	52582	1
43061	49212	1
43061	53388	1
44384	44432	1
44464	46435	1
44464	51552	1
45966	48103	1
45966	48523	1
45966	51549	1
46434	51821	3
46434	51825	1
46435	51825	2
46866	51549	1
46866	51821	1
48103	51549	3
48103	51552	1
48103	51825	1
48119	51549	1
48119	51552	2
48121	51552	2
48523	49307	1
51549	51825	1
